ambient_temp_c,humidity_pct,core_temp_c,w_c_ratio,cement_content,maturity_index,cure_hours,compressive_mpa,condition,is_synthetic
29.99285982444414,59.97589249756412,46.56527291263668,0.47507072064619793,400.05528066241817,1659.8162590682427,29.916613801009106,44.015254437705345,Extreme_Heat,True
29.978228517862117,59.96636770175262,46.52947844019249,0.47496854305505515,400.1148711810498,1661.222158825173,29.912938835232367,44.01534794677046,Extreme_Heat,True
29.997347988818778,59.999972917453455,46.54576766510105,0.4750398857193068,400.04631903032,1659.0778258638277,29.88507718166427,44.006312519884176,Extreme_Heat,True
29.996563514020696,60.01981989461403,46.57900849196905,0.4750939931089023,400.0506948954186,1661.7406736445112,29.909679092579363,44.013366550143715,Extreme_Heat,True
29.983445434881332,59.96693352038638,46.594797657371146,0.4751099659846143,400.040985581311,1660.8014122956833,29.900120772175107,44.00674584602741,Extreme_Heat,True
29.990151010048578,59.98630190898379,46.61486525263023,0.4750402170613066,400.1040316473356,1659.6689374375271,29.900488117779627,44.018661608114385,Extreme_Heat,True
29.98771694110564,59.9741299349056,46.58058731446662,0.4750908612214011,400.04771887036264,1661.279917317285,29.89842538186311,44.02104278117199,Extreme_Heat,True
30.000724964233466,59.97664343894678,46.58432771441832,0.47506004532174345,400.07225479183774,1660.9364539154828,29.902764839745192,44.018404754831224,Extreme_Heat,True
29.96886489939729,59.97584379043167,46.59746773425083,0.47509643249674716,400.0241630865794,1659.6314555201002,29.901451367838078,44.01902021848151,Extreme_Heat,True
29.990945408196062,59.98266289780084,46.58289757592415,0.47507910635298245,400.0743742144702,1660.4759470723857,29.90264725441997,44.0115914038123,Extreme_Heat,True
29.983010076860367,60.01339800534883,46.615688139543835,0.47503725856433354,400.0488282304106,1659.401680639849,29.90724352840543,44.02278435006977,Extreme_Heat,True
29.986355782630646,59.98693291697328,46.582815453843736,0.4751186609336798,400.0206782944064,1660.4432698198602,29.908891905303385,43.989827725227855,Extreme_Heat,True
29.994267484507887,59.97841660485399,46.58166585988217,0.4750380571068779,400.08008771608957,1660.2481851451976,29.915884504176802,44.00962027101527,Extreme_Heat,True
30.004382400495437,60.02519843205743,46.565492546081465,0.47504270052597103,400.06975917415923,1659.8342410090133,29.911706733271917,44.00538453720325,Extreme_Heat,True
29.985075707677524,59.99752480290582,46.574533004195246,0.4750689046063146,400.06693515607185,1659.3862622508689,29.909147309312964,44.00032030115583,Extreme_Heat,True
29.985297974728617,59.9602791213118,46.56491008906613,0.47501711855257267,400.0918255104793,1660.4081865589058,29.909545552085834,44.00888444114386,Extreme_Heat,True
29.98670256851949,60.044985645605536,46.58612504294359,0.4751138549392353,400.01756491139315,1659.9953246332532,29.905487072852377,44.007943089315646,Extreme_Heat,True
29.990129596142786,59.96635760710449,46.56916232455767,0.4750299239203589,400.06953338433937,1661.0088590284731,29.89846085286313,44.01536800358568,Extreme_Heat,True
29.998522494940644,60.012332688399646,46.57668506644753,0.475038902784258,400.0921793055564,1660.4565357554188,29.916011741456465,44.007408620351505,Extreme_Heat,True
29.99082154777366,59.96122897810157,46.55701545392976,0.475103025226885,400.0765651425964,1659.2810237126266,29.902098062696755,44.01256222432564,Extreme_Heat,True
30.002645124094805,60.00574059488141,46.579103419159786,0.475020752180413,400.03261387332424,1660.780637835301,29.90170327931034,44.012220421880166,Extreme_Heat,True
29.993723164020444,59.99807065611766,46.575858913553134,0.4749771154300665,400.1027283499987,1660.7848259574475,29.90153708513959,44.021279845853684,Extreme_Heat,True
29.9601080386589,59.95294898342983,46.6112847457724,0.4750812621540174,400.09575616283774,1659.9470391423824,29.900610348825918,43.997958265292986,Extreme_Heat,True
29.990058523744427,60.039820885565334,46.58190378314152,0.47506273448184,400.0730491176759,1660.5209098772718,29.910993867157668,44.01618783864345,Extreme_Heat,True
29.981649137494607,59.88687472454182,46.578213530484774,0.4750314252184372,400.1280332274366,1659.0154929226112,29.890263807104756,44.021223797996434,Extreme_Heat,True
29.97924658768593,59.979771253793366,46.56088896602178,0.4751033489080808,400.0221619182199,1659.718564309921,29.89847065646054,44.01033065690964,Extreme_Heat,True
29.993189361664694,60.01832572072611,46.5962451562591,0.47504187452858304,400.0642530246539,1661.7667581713447,29.90873227586287,44.004510739676995,Extreme_Heat,True
29.996050492431692,59.996967581866144,46.5644808066017,0.4750290225793301,400.04011736502366,1661.1656195810344,29.903038562996997,44.01035558909015,Extreme_Heat,True
29.982584336785237,59.99645809219649,46.560972359850936,0.47502281200159635,400.0786918401967,1660.2097270057618,29.91980466655115,44.006669364178954,Extreme_Heat,True
29.987355388417704,59.997716469324104,46.57823516987558,0.47507840864879747,400.0452830006178,1660.7490679931645,29.9139922681593,44.02049067547112,Extreme_Heat,True
29.988444281917165,60.004269302554256,46.58219089954643,0.47512867321144686,400.07939618913787,1661.1694284873313,29.91553133121464,44.018481988666466,Extreme_Heat,True
30.00354930109203,60.02252010044218,46.574235041904686,0.47500798475609485,400.0273050646932,1660.3654856651267,29.912307300916755,44.00243653380536,Extreme_Heat,True
29.97643644932441,59.9685352291262,46.59528419118848,0.47516122684117773,400.091077178003,1661.579696846097,29.899999371477804,44.01106215945477,Extreme_Heat,True
30.004100108114624,60.02035000322052,46.58121370830669,0.4750163124565396,400.05095756307065,1659.8093989955285,29.905003688905925,44.01336894998339,Extreme_Heat,True
29.98529471785934,59.99464455267243,46.57471229226386,0.47508544382736,400.04884805635845,1658.9307381838744,29.909367667371132,44.0163596514448,Extreme_Heat,True
29.984753336420994,59.97359926328686,46.60238749380075,0.47501862453323995,400.08400592693914,1659.8986721769008,29.898643299343235,44.015868520547244,Extreme_Heat,True
29.990963168322892,59.99965971030674,46.60730275036309,0.4750618811542428,400.06302826688653,1660.002132203978,29.91970358866431,44.019398016362565,Extreme_Heat,True
29.982415065858188,59.98432324996382,46.58420874217134,0.4750550472715796,400.0606514890179,1660.9139610927298,29.905583252863867,44.01375952210495,Extreme_Heat,True
29.998620615591868,59.99652393112345,46.5799751464225,0.4750048086625865,400.0572706262474,1660.4863507637288,29.92139354994356,44.01582778142084,Extreme_Heat,True
29.99694384446322,59.97910741594173,46.55220897478381,0.4749547648658452,400.0850434221064,1660.3242090034576,29.893059588152042,44.00859692510886,Extreme_Heat,True
29.97308159849348,59.98158385124247,46.59517377973825,0.4751068417730695,400.0915072043468,1659.8558864460576,29.9121650060841,44.023799082138694,Extreme_Heat,True
29.973439295134412,60.00186762826375,46.619295550272355,0.4750360782907132,400.06051600936127,1659.6561012589923,29.90516471311338,44.01818928594029,Extreme_Heat,True
29.996400916073725,59.99637304758499,46.59831198187193,0.475041607669792,400.0398815751458,1661.0757304183385,29.91390815290269,44.011380456330315,Extreme_Heat,True
29.987894589356678,60.01476393104868,46.589577745802636,0.47504565378495595,400.02749050557685,1660.5527274053404,29.923263683124752,44.01687114698372,Extreme_Heat,True
29.98730947569959,60.005120355143646,46.60179419685919,0.47503970535855394,400.0712084705809,1660.993282758985,29.92206869465052,44.019121716724385,Extreme_Heat,True
30.000407566656317,60.01826756612065,46.564934962374195,0.47498882878427406,400.0644367843367,1660.2966097238227,29.92408306920646,44.003712577780014,Extreme_Heat,True
29.993885862995423,60.01375749523105,46.595383375328296,0.4750172247764489,400.07593002719403,1660.178156025046,29.920233495663343,44.01031058066475,Extreme_Heat,True
29.998393971527253,60.02591431020082,46.578404124256195,0.4751085682036154,400.0527698532051,1659.759027320051,29.894858302849197,44.00619773594519,Extreme_Heat,True
29.997457525426974,60.01800169394155,46.57264825707634,0.4750307742847518,400.0685028963967,1660.6765458752297,29.908843852667673,44.02355167953378,Extreme_Heat,True
29.98543829376748,59.983750848798806,46.576972949583705,0.47512250864348327,400.07715518908634,1659.6197816552412,29.901469369039916,44.02339000190631,Extreme_Heat,True
30.005806135827978,59.996654912679645,46.577401549592636,0.47506403161053296,400.05787568787156,1660.2597127981442,29.888622272541724,44.01299051313346,Extreme_Heat,True
29.990165490224598,59.95842674339341,46.549189764642044,0.47498639832657147,400.1210626619144,1660.5619058394832,29.903220017240077,44.01380144065625,Extreme_Heat,True
30.01324830693633,60.047540236885155,46.59340882228223,0.47503001553646607,400.1171958527369,1661.1657357480674,29.907342841154225,44.002811070385164,Extreme_Heat,True
29.983490535738447,59.95775044359891,46.59740009341137,0.4750747731851331,400.0547647444622,1659.6461420350088,29.898698793429357,44.0148091931339,Extreme_Heat,True
29.984337733551122,59.9952663726378,46.594765038303066,0.4749934421939719,400.0919263655044,1660.610686080825,29.916506997668353,44.01312022899161,Extreme_Heat,True
30.00886680391475,60.052890387270956,46.57936705637447,0.4750261517704022,400.06234954085056,1660.700506907771,29.908177850539808,44.013439743482685,Extreme_Heat,True
29.982445458687252,59.97524832710465,46.593002367824575,0.47501110277513053,400.0919211374203,1661.7326671192577,29.909379789777642,44.014375665521015,Extreme_Heat,True
29.997175683595753,60.01440936464404,46.59069184548136,0.4750905397117969,400.10279034417215,1658.951126387586,29.914217748607808,44.02783210219277,Extreme_Heat,True
29.974025844166587,59.93145894351865,46.56797519404171,0.47504380669803364,400.07677392248166,1660.1359214747342,29.906433108066846,44.009234074060124,Extreme_Heat,True
29.984206046704823,59.989924986253094,46.593297513216854,0.4750309729676106,400.0514776713269,1658.9904950184682,29.91207509577986,44.023899786633415,Extreme_Heat,True
29.985820813569738,60.00430208796429,46.60700761303431,0.47509377753331117,400.0509731862212,1660.3499603883881,29.90269243663469,44.017885709396595,Extreme_Heat,True
29.997837164350475,60.02358541232704,46.57104139079363,0.47501188879400646,400.067426012696,1661.426935723765,29.917139845972123,44.01230185741121,Extreme_Heat,True
29.9967029802007,59.985325783571,46.575676980646534,0.4750007441997371,400.0795082454748,1660.1964464924436,29.907545813900516,44.01484709485467,Extreme_Heat,True
29.986159116325666,60.01606368795085,46.58666444037513,0.47503576460596014,400.0747252620357,1660.7963385417477,29.904046627253475,44.01398999394917,Extreme_Heat,True
29.992642132016105,60.018298192084494,46.590397793531004,0.4750950843959464,400.0441823179587,1660.603810735031,29.892533826619314,44.00476611352506,Extreme_Heat,True
29.991037528697436,59.975988792283374,46.558255579233865,0.47505708543199837,400.0502782421049,1661.0370657231856,29.90010528237307,44.0104348883033,Extreme_Heat,True
29.991968640451464,60.012607066341474,46.590978443771945,0.4750702865697445,400.07884723318926,1660.1637961777742,29.925530409833478,44.01691563796858,Extreme_Heat,True
29.98101825748209,59.941640317270306,46.568345158465185,0.4750106122969708,400.0743619185068,1660.0450404378996,29.917113394807036,44.01084733927819,Extreme_Heat,True
29.973534804368413,59.98972794172063,46.57630533945641,0.4750757410256631,400.044422406745,1660.4565010830793,29.909595826327916,44.0226330986369,Extreme_Heat,True
29.977941395558215,59.96978714920595,46.62629684761217,0.47509118984858467,400.09617359241645,1658.7031212984282,29.906015725873715,44.00920920488075,Extreme_Heat,True
29.997177101564546,60.01508338183132,46.59517724981263,0.47501816007827197,400.03670934856996,1659.679641954359,29.902504817702276,44.02064989170939,Extreme_Heat,True
29.9777032824444,59.96650270897726,46.59384266356176,0.47502521736761033,400.085552474186,1660.4450750722438,29.909493928047596,44.00886752926853,Extreme_Heat,True
29.99553278699098,60.00929143746029,46.57825371404826,0.47501398233287817,400.10206906296435,1661.1172728396746,29.916952347460537,44.01449420645612,Extreme_Heat,True
29.992016448685384,59.95420298978556,46.58460822920688,0.4750292010446395,400.0696198332886,1660.4334272116098,29.911503521227107,44.00407065074036,Extreme_Heat,True
29.984229264789768,59.931724970546775,46.59717016305723,0.4750609485195112,400.0327078626011,1659.9293586697386,29.89578684401516,44.00839988278686,Extreme_Heat,True
29.993633986358535,60.014876615490806,46.58790084369148,0.4750509558306363,400.04804298699764,1660.457433854994,29.918564548863404,44.013837857004845,Extreme_Heat,True
29.98004640976425,60.00253719406447,46.5947609762762,0.47512779508779973,400.01505062695145,1660.8825902806552,29.898026715087376,44.01083762205307,Extreme_Heat,True
30.00661494659631,60.034974456810765,46.60260854144843,0.4750471408627761,400.07801872012,1661.5024301926546,29.905150735691013,44.01222607504831,Extreme_Heat,True
29.995929061457147,59.99352889066512,46.56518310869002,0.4750525688620641,400.0829906812954,1660.039678830143,29.912919525666904,44.01296232953077,Extreme_Heat,True
29.98431299668547,60.03920729156878,46.61048976960488,0.4750857453435913,400.0353298437141,1660.4131396801117,29.911735662726837,44.01936779737933,Extreme_Heat,True
29.975538751522713,59.98674732432759,46.59788704440514,0.4750512992123013,400.0654721027691,1660.7286952110337,29.907631189071413,44.01720790181041,Extreme_Heat,True
29.994341614979113,59.97043060697499,46.569760104116924,0.47500360956898385,400.02863649796336,1659.1847829573005,29.889228520576683,44.00731890101541,Extreme_Heat,True
29.998072892164846,60.00123810585244,46.571849804407925,0.47493626309544246,400.10082042057275,1660.8265895633788,29.916385261459105,44.01222162780308,Extreme_Heat,True
29.9924272388752,59.97142523964912,46.56832998973037,0.47504541060277505,400.05390262101423,1659.6822581385254,29.90384495275689,44.01900588578177,Extreme_Heat,True
29.996726745841002,60.02173758075471,46.58421197910647,0.47501914520633565,400.0528223420379,1661.179309382469,29.92331383916801,44.01686910160625,Extreme_Heat,True
29.955900361293782,59.950919495101495,46.58417859484267,0.47513142699407734,400.0997050312007,1660.697573378461,29.921936799235095,44.01326161421374,Extreme_Heat,True
29.980485782715355,60.015329925379774,46.57109377701572,0.4749978517295147,400.08197588600274,1659.0948578848813,29.91095696059248,44.01235479644949,Extreme_Heat,True
29.993442789944133,59.990262971112436,46.57538750871904,0.4750138337851741,400.02394845746943,1660.0298956714819,29.89773704643886,44.009419480843206,Extreme_Heat,True
29.985375796674496,59.98733286057978,46.57527885935567,0.47506939211739657,400.0636678813029,1660.0003401217923,29.885200384522467,44.00620265331276,Extreme_Heat,True
29.999608989828246,60.004770530764134,46.573983121662636,0.47505158399647673,400.04162426553285,1660.7415991678274,29.900983220093256,44.01083001727319,Extreme_Heat,True
29.984055466429076,60.00067675943174,46.57510054368574,0.4750149996777877,400.05795970789313,1661.4298732158613,29.92610345194382,44.010708903098696,Extreme_Heat,True
29.99606592195011,60.023403832669814,46.57004401035597,0.4750447766143527,400.0503678406541,1660.2486944235875,29.911074390009848,44.015084796254925,Extreme_Heat,True
29.976263578937434,60.001441577102774,46.586490004889086,0.475088538501708,400.0126706148163,1660.3930462480553,29.906029865172286,44.00508270024146,Extreme_Heat,True
30.013761912379692,60.0387656005999,46.591455898676614,0.4750571086617873,400.13608589729716,1659.1752137240974,29.904106213753803,44.02932899194637,Extreme_Heat,True
29.98059077285347,59.99622916076554,46.594966286150694,0.475074949210638,400.049946824472,1660.5109787572078,29.904477401307908,44.00624264899913,Extreme_Heat,True
29.999996699827253,60.01394311251288,46.56174247226437,0.47500490517226435,400.0573302691625,1659.4243042384228,29.907844907694013,44.01324959842869,Extreme_Heat,True
29.988344864778796,59.977648404490104,46.58543909188231,0.4750386497012373,400.0774243658814,1660.2118323491122,29.92136117613712,44.01849592855931,Extreme_Heat,True
30.001349873475554,59.97972721089819,46.566998603532895,0.47501426477803144,400.0714528581707,1660.731337788755,29.911429339977985,44.0151853561113,Extreme_Heat,True
29.986891795645796,59.954543016979066,46.572586477414035,0.47504607950309125,400.1081562732227,1660.1378416793827,29.908460332680765,44.004205177711405,Extreme_Heat,True
29.965348635761867,59.983007360246475,46.593296947721946,0.4750508169797868,400.09713308376837,1661.2364749991477,29.926321602290248,44.01159762517306,Extreme_Heat,True
29.996675704209363,60.02243252155146,46.569068932406374,0.47500835040500294,400.06651726757724,1660.979155502659,29.925570881509387,44.005488351512064,Extreme_Heat,True
30.002897957634502,59.98576178201113,46.57374621987119,0.47501590778217,400.0643693527408,1660.429248567012,29.90846954775018,44.00548251748607,Extreme_Heat,True
29.99816074710594,60.00851990547572,46.587706778606794,0.4750005950618557,400.06080114477004,1659.3256024477344,29.905465063858138,44.02059044639378,Extreme_Heat,True
29.99791781299597,60.007747786136164,46.56882635939681,0.4750547659702978,400.0419921770234,1660.2031067053142,29.914516785536385,44.01814757541414,Extreme_Heat,True
29.988417274851976,60.00367211894382,46.5706272072283,0.47510033866704854,400.05945836901316,1660.466328751634,29.896500256278085,44.01021169299094,Extreme_Heat,True
29.997939900358322,60.00802071818888,46.581799071729165,0.47506153039140964,400.08717650469504,1659.659557427045,29.901671433569145,44.01458156823648,Extreme_Heat,True
29.990536799594153,59.99045303227325,46.57469384346817,0.4750750243311272,400.0494040580883,1660.6212152223557,29.916219028199244,44.008936421467766,Extreme_Heat,True
29.982356605948475,60.02915127809737,46.600360018027224,0.47509743221436274,400.0622730283008,1661.4870109414198,29.927472562952584,44.01098066467335,Extreme_Heat,True
29.983463642394575,59.970228702738886,46.57953328468372,0.47497751970294777,400.0616782916847,1661.195881123604,29.92115815090591,44.01853031776123,Extreme_Heat,True
29.98613754367591,60.00158881479757,46.59738687328601,0.47506291031274916,400.0804665117475,1662.3927049951596,29.904740406691488,44.01797847536903,Extreme_Heat,True
29.98605902270705,60.00642113938401,46.568993291774476,0.4750678158725862,400.06634433667597,1660.283284488297,29.926604989885156,44.018330541491174,Extreme_Heat,True
30.00032714669232,59.98995833071537,46.573904868455216,0.4750348558254238,400.1065676358962,1662.2895285021102,29.91923306476331,44.01491835094234,Extreme_Heat,True
29.97392597010456,60.00464704137361,46.60554547317047,0.4749969168917396,400.09474970037434,1659.8942202873525,29.912601437396162,44.00563961410996,Extreme_Heat,True
29.976723816999673,59.98805176337963,46.57860637326468,0.4750516179323525,400.05880972354737,1661.098219868514,29.9142124185104,44.01134166249685,Extreme_Heat,True
30.00690978477412,59.978847322897565,46.56267594037328,0.4750152779427508,400.09851300729656,1660.2382289876496,29.895490734844305,44.020256603153356,Extreme_Heat,True
29.982815517067774,59.964912278126064,46.58975716992206,0.47508005242608475,400.0494716711862,1659.9996993010313,29.91318449003188,44.003377457687016,Extreme_Heat,True
29.985709526937665,60.003939077938675,46.571219699700706,0.4750508166577239,400.03295531262495,1660.5370440237932,29.911059264499364,44.02289186195382,Extreme_Heat,True
29.98806983049671,59.964886288424864,46.549798144632874,0.47496894248517374,400.0742373722747,1660.9173210705474,29.91831742529744,44.01382884165387,Extreme_Heat,True
29.9769162409655,59.97181027677477,46.57167192197359,0.47502093016099883,400.06108932101756,1661.8717415511992,29.90201868307572,44.015620033241035,Extreme_Heat,True
30.002480747914234,59.979986038972484,46.564270961217346,0.47498788987911694,400.094799618243,1660.0207340261356,29.90902128211807,44.00738844146378,Extreme_Heat,True
30.001881003223666,59.9974634851059,46.588622904810045,0.47502707452633164,400.0571478978931,1660.0461254680304,29.92022749603805,44.0054993883903,Extreme_Heat,True
29.98619936095855,59.99015978315946,46.56953716520489,0.4750087518743443,400.05101958591376,1659.7236181252242,29.912448947080147,44.018590113104864,Extreme_Heat,True
29.967134957417382,59.94556267508613,46.59114776234293,0.47510862517441066,400.07266690417197,1660.355109427548,29.911286154501568,44.01729920689602,Extreme_Heat,True
29.99157197498835,60.006851936176844,46.586352716604424,0.4750229379064506,400.0443644160115,1660.6543926609634,29.912179569622047,44.012126218592606,Extreme_Heat,True
29.986373414528174,59.996577293227126,46.576942444063654,0.4750603146304065,400.0356156722708,1660.5184463079145,29.901722571067825,44.01457821454729,Extreme_Heat,True
29.98773567308517,60.04739693136148,46.602883738764476,0.4750907626994791,400.05584234736205,1659.627152952961,29.911945007242714,44.019517181622525,Extreme_Heat,True
29.983489578384475,59.933077229444564,46.557109810453376,0.47507540691268557,400.0740254756647,1659.6246073613372,29.90207921373971,44.01261714940685,Extreme_Heat,True
29.98966476874705,59.99973334324852,46.602794302410146,0.4750946014626981,400.05163375648834,1660.1171993118162,29.903450227809703,44.013361385233516,Extreme_Heat,True
30.00091451219104,59.98496942433581,46.57895133357741,0.47506589541999844,400.09132918238765,1660.5379299953058,29.904933481088637,44.006669744928836,Extreme_Heat,True
29.989889162473812,60.050654374743715,46.5795767388657,0.4751043373769503,400.0599523787998,1660.5448765317437,29.908216181151957,44.012237701502485,Extreme_Heat,True
29.98479790816495,59.99174100213127,46.58344910858894,0.4750568918268172,400.0833159431108,1661.2584301685172,29.917290863904782,44.01407216996109,Extreme_Heat,True
29.97736011856738,59.97871277598131,46.58512012594694,0.4750733342414172,400.0619079885122,1661.6371452888645,29.910548772846944,44.016829536174164,Extreme_Heat,True
29.994201499528074,60.03111456170408,46.56627874088573,0.475018848347586,400.0716259616937,1659.9421519925834,29.90656362545494,44.02148984565717,Extreme_Heat,True
29.980244056124526,59.943522806484545,46.58921348054362,0.4750587926969086,400.0822330241758,1660.2937718923179,29.906349181278227,44.022467794291934,Extreme_Heat,True
29.982173320225506,59.96986866051874,46.583935362954485,0.4750262858580571,400.069594818457,1659.3077814886208,29.911533741937824,44.00899906816763,Extreme_Heat,True
29.995639146029482,59.98010837960772,46.60318411527882,0.4750600674355301,400.07261938652516,1660.4134544574395,29.883904378001656,44.01558451889879,Extreme_Heat,True
29.995140614447045,59.994538625050296,46.587390993651695,0.4750606017311146,400.0542633786133,1659.8768852414303,29.916405294538958,44.01219252348874,Extreme_Heat,True
29.989237230829946,60.01135788700397,46.562879355312376,0.4750167073800312,400.1050376595741,1660.0185465109412,29.93211278531293,44.00095874673986,Extreme_Heat,True
29.995157400475364,60.00572675913816,46.59215535366208,0.4751068640368803,400.02769697897565,1660.2519127549378,29.89216496893599,44.00309265681207,Extreme_Heat,True
30.003618569408804,60.026966442649524,46.6030076383801,0.47507350562815653,400.0817425088053,1659.8130991412631,29.89950736393981,44.022243874619505,Extreme_Heat,True
30.002351221385428,59.95562812078997,46.59431791999319,0.474974295249596,400.1095324810084,1660.5204131004828,29.8896259382709,44.03316069469881,Extreme_Heat,True
29.992637102035577,59.99620560896341,46.54466659093314,0.47500810177528907,400.05734367736505,1660.6536960013311,29.90914836655234,44.00113540876872,Extreme_Heat,True
30.004332162815945,60.01117421862518,46.56256901539666,0.47502165855542255,400.0512070479042,1660.659524837783,29.901421000323975,44.02144489147835,Extreme_Heat,True
29.998852990305362,60.01157959638647,46.58014557830438,0.4750206499094721,400.0332585741876,1660.4639369252548,29.906823004177042,44.01659381485396,Extreme_Heat,True
29.980413296206127,59.94768739415726,46.57010737356064,0.47502778573382776,400.1076279139559,1660.2133853757593,29.90833871078683,44.01433978011412,Extreme_Heat,True
29.979483745565084,59.959120380749695,46.574952978880106,0.47511118492520954,400.0437757232818,1660.4087546692947,29.899339509065673,44.01212198961265,Extreme_Heat,True
29.99704997369276,60.02370892037267,46.59457533142577,0.475029008256686,400.0671073378459,1660.0063937842883,29.91302164049071,44.008202579352414,Extreme_Heat,True
29.97677773539108,59.951073443311685,46.57344607464704,0.47513312089154003,400.10505732706275,1659.2975055089223,29.89799451297796,44.016500550563684,Extreme_Heat,True
29.982494014107232,59.98108231968888,46.59601958281332,0.47503491532162934,400.08651895147995,1659.9049415962286,29.919083702592065,44.02566394231971,Extreme_Heat,True
29.98060091232055,59.95841898475676,46.58527771697404,0.47504492288841715,400.05855211739606,1661.016334906116,29.90627984034948,44.00992995190114,Extreme_Heat,True
29.986710209030285,60.0057547096776,46.57388271599528,0.475041567564382,400.02744470851786,1659.9482202694355,29.915130948410756,44.012781441638204,Extreme_Heat,True
29.981126146656763,60.02184555833079,46.58601799607068,0.4750586831879807,400.05781577725844,1660.2296135536706,29.918663566993303,44.01206659172907,Extreme_Heat,True
29.987843490250384,59.99197957624077,46.58717501805,0.4750986583923819,400.0552396178548,1659.6001472518485,29.902973123824555,44.022380064976346,Extreme_Heat,True
29.990759771207053,59.986684441100536,46.59349173894543,0.47506100682689273,400.0709300470894,1660.3430240676034,29.898777324495896,44.016643054346495,Extreme_Heat,True
